Year,LOBBYIST_ID,EMPLOYER_ID,CLIENT_ID,LOBBYIST_SALUTATION,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,LOBBYIST_SUFFIX,EMPLOYER_NAME,CLIENT_NAME
2021,15281,14221,25781,MR.,ANDREW,,GORDON,,RBC GLOBAL ASSET MANAGEMENT,RBC GLOBAL ASSET MANAGEMENT
2021,24775,25087,47640,MS.,REGAN,,BREWER JOHNSON,,JANE ADDAMS RESOURCE CORPORATION,JANE ADDAMS RESOURCE CORPORATION
2021,15281,14221,32141,MR.,ANDREW,,GORDON,,RBC GLOBAL ASSET MANAGEMENT,RBC GAM-US
2021,24678,24894,47335,,IAN,M,TOBIN,,OLD TOWN MERCHANTS AND RESIDENTS ASSOCIATION,OLD TOWN MERCHANTS AND RESIDENTS ASSOCIATION
2021,24884,25211,48428,MR.,JOSEPH,A,MOORE,,"JOE MOORE STRATEGIES, LLC","COLUMBIA CARE, INC."
2021,20943,25142,47749,MR.,JACK,,LAVIN,,CHICAGOLAND CHAMBER OF COMMERCE,CHICAGOLAND CHAMBER OF COMMERCE
2021,21846,22201,48429,MR.,CURT,A,FIEDLER,,"MORRILL & FIEDLER, LLC",HAPPINESS IS PETS
2021,21846,22201,48430,MR.,CURT,A,FIEDLER,,"MORRILL & FIEDLER, LLC",FURRY BABIES
2021,24623,24862,47603,MR.,LUIS,,ANDRADE,,IARF,IARF
2021,24796,25112,47661,,STACY,,MOORE,,EDUCATORS FOR EXCELLENCE,EDUCATORS FOR EXCELLENCE
2021,24795,25112,47661,,LINDSAY,,SEMPH,,EDUCATORS FOR EXCELLENCE,EDUCATORS FOR EXCELLENCE
2021,24800,25112,47661,,SHARONYA,,SIMON,,EDUCATORS FOR EXCELLENCE,EDUCATORS FOR EXCELLENCE
2021,24798,25112,47661,,JESSICA,,SULLIVAN-WILSON,,EDUCATORS FOR EXCELLENCE,EDUCATORS FOR EXCELLENCE
2021,7481,7481,16821,,CAROLYN,S,SETTANNI,,ILLINOIS BANKERS ASSOCIATION,ILLINOIS BANKERS ASSOCIATION
2021,24723,24965,47469,,JESSE,,KIBBEY,,NATURAL RESOURCES DEFENSE COUNCIL INC. AND ITS AFFILIATES,NATURAL RESOURCES DEFENSE COUNCIL INC. AND ITS AFFILIATES
2021,5861,13541,48435,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC",ABRAHAM MARTIN
2021,5861,13541,48432,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","NATURA, NATALIYA"
2021,18181,25130,47298,MR.,JOHN,R,DALEY,,DALEY STRATEGY GROUP,ACREAGE HOLDINGS
2021,18181,25130,46845,MR.,JOHN,R,DALEY,,DALEY STRATEGY GROUP,REEF TECHNOLOGY
2021,3740,23542,48437,MR.,MICHAEL,J,KASPER,,"KASPER & NOTTAGE, P.C.",ROSATI'S PIZZA
2021,24730,24965,47469,,GINA,,RAMIREZ,,NATURAL RESOURCES DEFENSE COUNCIL INC. AND ITS AFFILIATES,NATURAL RESOURCES DEFENSE COUNCIL INC. AND ITS AFFILIATES
2021,5861,13541,48433,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","NATURA, NATALIYA"
2021,5861,13541,48434,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","HOANG, TUEMINH"
2021,5861,13541,48436,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","GILMAN, RICH"
2021,5861,13541,48431,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","FOSTER, DAWN"
2021,24729,24965,47469,,MELEAH,,GEERTSMA,,NATURAL RESOURCES DEFENSE COUNCIL INC. AND ITS AFFILIATES,NATURAL RESOURCES DEFENSE COUNCIL INC. AND ITS AFFILIATES
2021,18901,19341,39181,MR.,JOHN,,KOHLHEPP,,SEIU LOCAL 73,SEIU LOCAL 73
2021,3955,25581,34424,MR.,LEWIS,W,POWELL,III,LEWIS POWELL,METROPOLITAN HOUSING DEVELOPMENT CORPORATION
2021,4126,21049,48179,,MICHAEL,A,ALVAREZ,,MICHAEL ALVAREZ,BOND COMPANIES
2021,4074,4635,47728,MR.,TERRY,W,TEELE,,THE RORY GROUP,DOM'S MARKET AND KITCHEN
2021,14942,25580,48439,MR.,MATTHEW,,SANCHEZ,SANCHEZ,SIERRA PUBLIC RELATIONS,PILSEN WELLNESS CENTER
2021,24700,25424,36662,MR.,PAUL,H,LUU,,CHINESE AMERICAN SERVICE LEAGUE,CHINESE AMERICAN SERVICE LEAGUE
2021,4126,21049,47231,,MICHAEL,A,ALVAREZ,,MICHAEL ALVAREZ,KNICKPOINT REAL ESTATE LLC
2021,4189,25476,48440,MR.,SCOTT,A,REMILLARD,,SAAB,SAAB
2021,18883,21038,47669,MR.,PERICLES,,ABBASI,,THE PERICLES ORGANIZATION,ASHLEY WENDELA AND BRENDAN METZGER
2021,24501,24741,48443,MR.,TONY,,DEITCH,,"METRON FARNIER, LLC","METRON FARNIER, LLC"
2021,20567,25148,46680,,LINDSAY,,ANDERSON,,TURING STRATEGIES LLC,ALIGHT SOLUTIONS LLC
2021,24693,24899,47338,MISS,CANDACE,,COLEMAN,,ACCESS LIVING OF METROPOLITAN CHICAGO,ACCESS LIVING OF METROPOLITAN CHICAGO
2021,14481,21281,34785,MR.,DJAVAN,,CONWAY,,"CONWAY CONSULTING GROUP, INC.",CHICAGO TEACHERS UNION
2021,24925,25274,48028,MRS.,TAMI,,BOAL,,THALES CONSULTING INC,THALES CONSULTING INC
2021,24693,24899,48170,MISS,CANDACE,,COLEMAN,,ACCESS LIVING OF METROPOLITAN CHICAGO,ACCESS LIVING
2021,14481,21281,30641,MR.,DJAVAN,,CONWAY,,"CONWAY CONSULTING GROUP, INC.","UBER TECHNOLOGIES, INC."
2021,25061,25584,48446,MS.,ENZA,M,RAINERI,,ENZA RAINERI & ASSOCIATES,JOINT CIVIC COMMITTEE OF ITALIAN AMERICANS
2021,23041,25582,48442,MR.,DOUGLAS,P,DEANGELIS,,"HUNTINGTON SECURITIES, INC.","HUNTINGTON SECURITIES, INC."
2021,14481,21281,48441,MR.,DJAVAN,,CONWAY,,"CONWAY CONSULTING GROUP, INC.",MOLSONCOORS BEVERAGE COMPANY
2021,14141,10183,19101,MS.,MAURA,L.,DOWNS,,TAFT STETTINIUS & HOLLISTER LLP,TROPICAL OPTICAL COMPANY
2021,24174,24381,46822,,JOHN,,SULLIVAN,,CRESCO LABS,CRESCO LABS LLC
2021,25167,24919,48270,,CHANELLE,,BELL,,TEACH FOR AMERICA,TEACH FOR AMERICA
2020,24754,24919,48270,,ANEESH,,SOHONI,,TEACH FOR AMERICA,TEACH FOR AMERICA
2021,24928,24381,46822,MR.,JOHN,C,FICARA,FICARA,CRESCO LABS,CRESCO LABS LLC
2021,4007,24958,48461,,JOHN,J,"KELLY, JR.",,"ALL-CIRCO, INC.","BMG MONEY, INC."
2021,24799,25112,47661,MR.,BENJAMIN,C,LOCKE,,EDUCATORS FOR EXCELLENCE,EDUCATORS FOR EXCELLENCE
2021,25168,24961,47450,MR.,DOUGLAS,,CLARK,,AT&T,AT&T
2021,25169,20857,48265,MR.,STEPHEN,B,CAMPBELL,,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS
2021,6561,25609,47586,,RICHARD,,TOTH,,"GEORGES & SYNOWIECKI, LTD.",D BROTHERS INVESTMENTS LLC
2021,6561,25609,43362,,RICHARD,,TOTH,,"GEORGES & SYNOWIECKI, LTD.","MICHAEL TADIN, JR."
2021,11701,25607,24454,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.","MPI CONTRACTING, INC"
2021,11701,25607,47586,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.",D BROTHERS INVESTMENTS LLC
2021,11701,25607,31141,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.",CPMH CONSTRUCTION
2021,14641,25611,48377,MRS.,AMY,,DEGNAN,,"GEORGES & SYNOWIECKI, LTD.",BRIDGEPORT SHELL
2021,10921,25610,47943,,WILLIAM,,O'DONAGHUE,,"GEORGES & SYNOWIECKI, LTD.",AG BELLS 2 LLC
2021,3782,25608,43362,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.","MICHAEL TADIN, JR."
2021,14641,25611,47498,MRS.,AMY,,DEGNAN,,"GEORGES & SYNOWIECKI, LTD.","SARATOGA DEWITT, LLC"
2021,11701,25607,42301,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.",THE ASTOR COMPANY
2021,11701,25607,33241,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.",LASALLE STREET PARTNERS
2021,14641,25611,48382,MRS.,AMY,,DEGNAN,,"GEORGES & SYNOWIECKI, LTD.",ECO BRITE CAR WASH
2021,11701,25607,48159,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.","PAN-OCEANIC ENGINEERING CO., INC."
2021,11701,25607,30801,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.","BRACKENBOX, INC."
2021,3782,25608,26221,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.",NPL CONSTRUCTION CO.
2021,11701,25607,38541,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.","AMIGOS MEAT & POULTRY, LLC"
2021,10921,25610,30881,,WILLIAM,,O'DONAGHUE,,"GEORGES & SYNOWIECKI, LTD.","ROUNDY'S SUPERMARKET, INC."
2021,3782,25608,46361,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.",AT&T ILLINOIS AND ITS AFFILIATES
2021,10921,25610,47236,,WILLIAM,,O'DONAGHUE,,"GEORGES & SYNOWIECKI, LTD.",TANGLED ROOTS BEVERAGE COMPANY
2021,3782,25608,48405,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.","GATEWAY SOIL LOGISTICS, LLC"
2021,10921,25610,47728,,WILLIAM,,O'DONAGHUE,,"GEORGES & SYNOWIECKI, LTD.",DOM'S MARKET AND KITCHEN
2021,16002,25612,48387,,RICHARD,,VELAZQUEZ,,"GEORGES & SYNOWIECKI, LTD.",SUNNY MEI
2021,11701,25607,22961,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.",PEOPLES GAS LIGHT AND COKE CO.
2021,11701,25607,34382,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.","M&J ASPHALT PAVING COMPANY, INC."
2021,11701,25607,46581,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.","KLF ENTERPRISES, INC."
2021,3782,25608,19602,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.","LEXINGTON HOMES, LLC"
2021,19061,19481,42981,MR.,ROBERT,,BLACKWELL,JR,ELECTRONIC KNOWLEDGE INTERCHANGE,EKI-DIGITAL
2021,3782,25608,46083,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.","COCO VENTURES, LLC"
2021,3782,25608,26103,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.",WISCONSIN ENERGY CORPORATION
2021,10921,25610,47789,,WILLIAM,,O'DONAGHUE,,"GEORGES & SYNOWIECKI, LTD.","ICBG, INC."
2021,14641,25611,19602,MRS.,AMY,,DEGNAN,,"GEORGES & SYNOWIECKI, LTD.","LEXINGTON HOMES, LLC"
2021,6561,25609,47886,,RICHARD,,TOTH,,"GEORGES & SYNOWIECKI, LTD.","MPI CONTRACTING, INC."
2021,11701,25607,45041,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.","UTILITY TRANSPORT SERVICES, INC."
2021,11701,25607,44443,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.","MIDWAY MOVING & STORAGE, INC."
2021,11701,25607,47188,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.",ZEN LEAF
2021,11701,25607,32261,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.",AT&T AND ITS AFFILIATES
2021,11701,25607,44442,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.",MILLENNIUM CONTRACTING CO.
2021,3782,25608,47585,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.",PIFFINGTON LLC
2021,6561,25609,47670,,RICHARD,,TOTH,,"GEORGES & SYNOWIECKI, LTD.","LINCOLN PROVISION, INC."
2021,3782,25608,47187,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.","UNION GROUP OF ILLINOIS, LLC"
2021,14641,25611,48380,MRS.,AMY,,DEGNAN,,"GEORGES & SYNOWIECKI, LTD.",CHUNG LEUNG AU
2021,3782,25608,48370,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.",VENTURE ONE
2021,11701,25607,48405,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.","GATEWAY SOIL LOGISTICS, LLC"
2021,11701,25607,45606,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.","WEC ENERGY,LLC"
2021,11701,25607,26221,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.",NPL CONSTRUCTION CO.
2021,3744,21361,48463,,TIMOTHY,J,DART,,NICOLAY & DART LLC,FISERV
2021,24831,25133,28787,,GUY,A,MEDAGLIA,,SAINT ANTHONY HOSPITAL,SAINT ANTHONY HOSPITAL
2021,20567,25148,46680,,LINDSAY,,ANDERSON,LACKORE,TURING STRATEGIES LLC,ALIGHT SOLUTIONS LLC
2021,25171,25615,48465,MR.,THOMAS,E,SWEENEY,SWEENEY,"SIEGEL JENNINGS CO., L.P.A.",DOUBLE DOWN DEVELOPMENT LLC
2021,25172,25616,48464,,MICHAEL,,WEIR,,"THOMSONWEIR, LLC",DATUM TECH
2021,24684,18401,38841,,ADAM,,BALLARD,,AARP ILLINOIS,AARP ILLINOIS
2021,25175,25616,48464,,MICHAEL,,THOMSON,,"THOMSONWEIR, LLC",DATUM TECH
2021,23424,24993,12642,MRS.,MARGARET,,HOULIHAN SMITH,,"CAPITOLHALL PARTNERS, LLC",COMED
2021,24790,25618,48468,,JOSEPH,,HOWELL,,"PNC BANK, NATIONAL ASSOCIATION","PNC BANK, NATIONAL ASSOCIATION"
2021,25176,25619,48464,MR.,JIM,,GRACE,,"DATUM TECH, INC.",DATUM TECH
2021,25177,25616,48464,,RICK,,CORNELL,,"THOMSONWEIR, LLC",DATUM TECH
2021,4011,21003,48481,MR.,THEODORE,J,NOVAK,,DLA PIPER LLP (US),ALPHAWOOD FOUNDATION
2021,3753,23665,41857,,LANGDON,D,NEAL,,"NEAL & LEROY, LLC","OGDEN COMMONS JV, LLC"
2021,3751,23665,24491,,AMAL,,SHAQILDI,,"NEAL & LEROY, LLC",CHICAGO BOARD OF EDUCATION
2021,4233,23665,46621,,SCOTT,,BORSTEIN,,"NEAL & LEROY, LLC",KBK ENTERPISES
2021,4233,23665,12549,,SCOTT,,BORSTEIN,,"NEAL & LEROY, LLC",PROLOGIS
2021,3753,23665,21162,,LANGDON,D,NEAL,,"NEAL & LEROY, LLC","NAVY PIER, INC."
2021,4169,21003,48482,MRS.,MARIAH,,DIGRINO,,DLA PIPER LLP (US),WRIGHTWOOD 659
2021,3911,23665,12102,,CAROL,,STUBBLEFIELD,ESQ,"NEAL & LEROY, LLC",NORTHWESTERN MEMORIAL HOSPITAL
2021,3753,23665,46621,,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",KBK ENTERPISES
2021,4011,21003,48482,MR.,THEODORE,J,NOVAK,,DLA PIPER LLP (US),WRIGHTWOOD 659
2021,3911,23665,45965,,CAROL,,STUBBLEFIELD,ESQ,"NEAL & LEROY, LLC","DL3 REALTY, LP"
2021,4233,23665,12427,,SCOTT,,BORSTEIN,,"NEAL & LEROY, LLC",PUBLIC BUILDING COMMISSION OF CHICAGO
2021,3753,23665,48347,,LANGDON,D,NEAL,,"NEAL & LEROY, LLC","ENCHANTED ROCK, LLC"
2021,3911,23665,36443,,CAROL,,STUBBLEFIELD,ESQ,"NEAL & LEROY, LLC",COUNTY OF COOK
2021,4233,23665,20964,,SCOTT,,BORSTEIN,,"NEAL & LEROY, LLC",TRIBUNE COMPANY
2021,3753,23665,46632,,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",SCHULZE BAKERY
2021,4233,23665,48350,,SCOTT,,BORSTEIN,,"NEAL & LEROY, LLC","GRAUNKE, BRITTANY & JERRY"
2021,3751,23665,11619,,AMAL,,SHAQILDI,,"NEAL & LEROY, LLC",METROPOLITAN PIER AND EXPOSITION AUTHORITY
2021,4233,23665,41857,,SCOTT,,BORSTEIN,,"NEAL & LEROY, LLC","OGDEN COMMONS JV, LLC"
2021,4233,23665,24491,,SCOTT,,BORSTEIN,,"NEAL & LEROY, LLC",CHICAGO BOARD OF EDUCATION
2021,3911,23665,48344,,CAROL,,STUBBLEFIELD,ESQ,"NEAL & LEROY, LLC",TRINITY 95TH AND COTTAGE GROVE PLANNED DEVELOPMENT
2021,3753,23665,12102,,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",NORTHWESTERN MEMORIAL HOSPITAL
2021,4169,21003,48481,MRS.,MARIAH,,DIGRINO,,DLA PIPER LLP (US),ALPHAWOOD FOUNDATION
2021,3751,23665,12549,,AMAL,,SHAQILDI,,"NEAL & LEROY, LLC",PROLOGIS
2021,3911,23665,21162,,CAROL,,STUBBLEFIELD,ESQ,"NEAL & LEROY, LLC","NAVY PIER, INC."
2021,11701,25607,48483,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.",MAT ASPHALT
2021,25170,25622,48484,MR.,MATTHEW,J,SZIGETY,,"PNC FINANCIAL SERVICES GROUP, INC.","PNC FINANCIAL SERVICES GROUP, INC."
2021,12061,25615,47367,MR.,MYER,A,BLANK,,"SIEGEL JENNINGS CO., L.P.A.",SIEGEL JENNINGS
2021,25182,25548,47348,,ISAAC,,TRONCOSO,,THE SMALL BUSINESS ADVOCACY COUNCIL,SMALL BUSINESS ADVOCACY COUNCIL
2021,5701,25096,48485,MR.,PAUL,L.,WILLIAMS,,PAUL WILLIAMS,RIVE CAPITAL ADVISORS
2021,25184,25624,48486,MR.,JAY,,JACKSON,,"ABACUS SETTLEMENTS, LLC D/B/A ABACUS LIFE","ABACUS SETTLEMENTS, LLC D/B/A ABACUS LIFE"
2021,25185,25625,48488,MR.,SHAMMAH,B,TIMMS,TIMMS,SHAMMAH TIMMS,SHAMMAH TIMMS
2021,5861,13541,48495,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","GARCIA, LIZET"
2021,25187,16464,14826,MR.,JAVIER,,CERVANTES,,"REYES KURSON, LTD.",AMERICAN BEVERAGE ASSOCIATION
2021,25187,16464,17963,MR.,JAVIER,,CERVANTES,,"REYES KURSON, LTD.","ENTERPRISE LEASING COMPANY OF CHICAGO, LLC"
2021,5861,13541,46530,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","THOMPSON, JAMIE"
2021,25187,16464,48414,MR.,JAVIER,,CERVANTES,,"REYES KURSON, LTD.",ILLINOIS HOSPITAL ASSOCIATION
2021,5861,13541,48492,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","THAYER, COURTNEY"
2021,25187,16464,47657,MR.,JAVIER,,CERVANTES,,"REYES KURSON, LTD.",FRESENIUS MEDICAL CARE NORTH AMERICA
2021,5861,13541,48489,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","GOLD, PHILIP"
2021,5861,13541,48491,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","RENDON, ANTONIO"
2021,5861,13541,45756,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","SCORTE, TEO"
2021,5861,13541,48494,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","WILSON, GEORGE"
2021,5861,13541,48490,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","CONNOLLY, PADRAIC"
2021,25187,16464,28787,MR.,JAVIER,,CERVANTES,,"REYES KURSON, LTD.",SAINT ANTHONY HOSPITAL
2021,25187,16464,13725,MR.,JAVIER,,CERVANTES,,"REYES KURSON, LTD.","PARSONS TRANSPORTATION GROUP, INC"
2021,5861,13541,48493,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","SUZUKI, JEFFREY"
2021,5861,13541,42974,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","DEELY, LEO"
2021,20343,25546,36401,,MICHAEL,,RUEMMLER,,MICHAEL RUEMMLER,DIGITAL REALTY
2021,25187,16464,13234,MR.,JAVIER,,CERVANTES,,"REYES KURSON, LTD.","H.W. LOCHNER, INC."
2021,16742,16464,47657,MS.,CLAUDETTE,,MILLER,,"REYES KURSON, LTD.",FRESENIUS MEDICAL CARE NORTH AMERICA
2021,5861,13541,47241,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","KRYNSKI, JASON"
2021,14921,24401,18801,,PATRICK,,CAREY,,COZEN O'CONNOR PUBLIC STRATEGIES,"SSP AMERICA, INC."
2021,25186,25626,37104,MR.,PETER,M,FRIEDMAN,,ELROD FRIEDMAN LLP,"GLENSTAR PROPERTIES, LLC"
2021,4126,21049,48496,,MICHAEL,A,ALVAREZ,,MICHAEL ALVAREZ,INTEGRATED VIRAL PROTECTION
2021,4126,21049,24821,,MICHAEL,A,ALVAREZ,,MICHAEL ALVAREZ,LAKESHORE RECYCLING SYSTEMS
2021,25189,21009,36141,,JULIAN,,FEDERLE,,"UNITED AIRLINES, INC.","UNITED AIRLINES, INC."
2021,4196,20904,43281,,ELVIN,E,CHARITY,,"CHARITY & ASSOCIATES, P.C.",MCDONALD'S CORPORATION
2021,8162,12085,36461,MR.,GERY,J.,CHICO,,"CHICO & NUNES, P.C.","KING SYKES, LLC"
2021,23424,24993,48497,MRS.,MARGARET,,HOULIHAN SMITH,,"CAPITOLHALL PARTNERS, LLC",AUTOMOBILE CLUB INSURANCE ASSOCIATION
2021,6104,12085,36461,,LAWRENCE,S.,ADELSON,,"CHICO & NUNES, P.C.","KING SYKES, LLC"
2021,23424,24993,48498,MRS.,MARGARET,,HOULIHAN SMITH,,"CAPITOLHALL PARTNERS, LLC",AT&T ILLINOIS
2021,4126,21049,48499,,MICHAEL,A,ALVAREZ,,MICHAEL ALVAREZ,CONSULATE GENERAL OF THE REPUBLIC OF CROATIA IN THE UNITED STATES OF AMERICA
2021,4269,24542,48500,,PEDRO,,CERVANTES,CERVANTES,"TRISTAN & CERVANTES, LLC","CRUZ'S LIQUORS, INC."
2021,25174,24542,39401,,SONY,,CORTES,,"TRISTAN & CERVANTES, LLC","MOONLIGHT STUDIONS, INC."
2021,25174,24542,47250,,SONY,,CORTES,,"TRISTAN & CERVANTES, LLC",CULTURE HOSPITALITY LLC
2021,4278,25560,39401,,HOMERO,,TRISTAN,,"TRISTAN & CERVANTES, LLC","MOONLIGHT STUDIONS, INC."
2021,25174,24542,48500,,SONY,,CORTES,,"TRISTAN & CERVANTES, LLC","CRUZ'S LIQUORS, INC."
2021,4278,25560,47254,,HOMERO,,TRISTAN,,"TRISTAN & CERVANTES, LLC",EL SOLAZO INC.
2021,4278,25560,47250,,HOMERO,,TRISTAN,,"TRISTAN & CERVANTES, LLC",CULTURE HOSPITALITY LLC
2021,4269,24542,47250,,PEDRO,,CERVANTES,CERVANTES,"TRISTAN & CERVANTES, LLC",CULTURE HOSPITALITY LLC
2021,4269,24542,47254,,PEDRO,,CERVANTES,CERVANTES,"TRISTAN & CERVANTES, LLC",EL SOLAZO INC.
2021,25174,24542,48502,,SONY,,CORTES,,"TRISTAN & CERVANTES, LLC",CG3 LLC
2021,4278,25560,48502,,HOMERO,,TRISTAN,,"TRISTAN & CERVANTES, LLC",CG3 LLC
2021,25192,25641,48503,MR.,MICHAEL,J,MINERVA,JR,MICHAEL MINERVA,CONRAC SOLUTIONS
2021,4278,25560,48500,,HOMERO,,TRISTAN,,"TRISTAN & CERVANTES, LLC","CRUZ'S LIQUORS, INC."
2021,4269,24542,48502,,PEDRO,,CERVANTES,CERVANTES,"TRISTAN & CERVANTES, LLC",CG3 LLC
2021,24884,25211,48501,MR.,JOSEPH,A,MOORE,,"JOE MOORE STRATEGIES, LLC",AITEZAZ SYED
2021,4278,25560,48220,,HOMERO,,TRISTAN,,"TRISTAN & CERVANTES, LLC",DLCIM 7419-35 S. COLFAX LLC
2021,24884,25211,48001,MR.,JOSEPH,A,MOORE,,"JOE MOORE STRATEGIES, LLC",U.S. INDIA FRIENDSHIP COUNCIL
2021,25174,24542,47254,,SONY,,CORTES,,"TRISTAN & CERVANTES, LLC",EL SOLAZO INC.
2021,25174,24542,48220,,SONY,,CORTES,,"TRISTAN & CERVANTES, LLC",DLCIM 7419-35 S. COLFAX LLC
2021,24142,24369,35982,,MARGARET,,KUHLMANN,KUHLMANN,"MARK43, INC.","CHICAGO POLICE DEPARTMENT BUREAU OF TECHNICAL SERVICES, INFORMATION SERVICES DIVISION, UNIT 125"
2021,4126,21049,48522,,MICHAEL,A,ALVAREZ,,MICHAEL ALVAREZ,"WRIGHTWOOD 659, LLC"
2021,25198,12261,24941,MR.,SCOTT,,BORCHART,,"THE GORDIAN GROUP, INC.","THE GORDIAN GROUP, INC."
2021,25197,17341,35441,,CHRISTOPHER,,NUTTLE,,"LYFT, INC.","LYFT, INC."
2021,18181,25130,48525,MR.,JOHN,R,DALEY,,DALEY STRATEGY GROUP,ME WENTWORTH
2021,25199,25662,48523,MR.,KEN,,DUNKIN,,KEN DUNKIN,SINGLE ROOM HOUSING ASSISTANCE CORPORATION
2021,25195,25405,48187,,JUATISE,,GATHINGS,,DFS SERVICES LLC,DFS SERVICES LLC
2021,9621,20301,48541,,MICHAEL,,EZGUR,,"ACOSTA EZGUR, LLC","BIG TABLE, LLC"
2021,25201,25681,48542,MS.,ZHENYA,,POLOZOVA,POLOZOVA,FOOD & WATER WATCH,FOOD & WATER WATCH
2021,11701,25607,11850,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.",FLOOD BROTHERS DISPOSAL
2021,4157,16041,48543,MRS.,BRIDGET,M,O'KEEFE,,DASPIN & AUMENT LLP,GLAZIER 58 WESTERN LLC
2021,18181,25130,48551,MR.,JOHN,R,DALEY,,DALEY STRATEGY GROUP,GENESIS BUILDING SERVICES
2021,3782,25682,26221,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.",NPL CONSTRUCTION CO.
2021,3782,25682,46361,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.",AT&T ILLINOIS AND ITS AFFILIATES
2021,5861,13541,48550,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","PERINO, ERIC"
2021,3782,25682,26103,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.",WISCONSIN ENERGY CORPORATION
2021,3782,25682,46083,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.","COCO VENTURES, LLC"
2021,6842,17222,47708,MR.,JOHN,J,GEORGE,,AKERMAN LLP,"DAC DEVELOPMENTS, LLC"
2021,3782,25682,47585,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.",PIFFINGTON LLC
